日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-16,125.085,124.963,125.311,124.88,10579,132315381.0,0.34,-0.1,-0.124,4.69
2020-04-17,124.96,124.884,125.143,124.811,9220,115170915.0,0.27,-0.06,-0.079,4.09
2020-04-20,124.884,124.875,125.0,124.8,7251,90576885.0,0.16,-0.01,-0.009,3.21
2020-04-21,124.875,124.939,124.991,124.76,6329,79027377.0,0.18,0.05,0.064,2.81
2020-04-22,125.011,125.393,125.396,125.011,5943,74465030.0,0.31,0.36,0.454,2.63
2020-04-23,125.365,125.788,125.86,125.365,6382,80224101.0,0.39,0.32,0.395,2.83
2020-04-24,125.767,125.864,126.19,125.633,11036,138910720.0,0.44,0.06,0.076,4.89
2020-04-27,125.859,125.896,126.028,125.821,8877,111790090.0,0.16,0.03,0.032,3.94
2020-04-28,125.896,126.029,126.039,125.805,5903,74300992.0,0.19,0.11,0.133,2.62
2020-04-29,126.81,126.398,126.81,126.05,9157,115716747.0,0.6,0.29,0.369,4.06
2020-04-30,126.3,126.435,126.439,126.24,7130,90073605.0,0.16,0.03,0.037,3.16
2020-05-06,126.427,126.176,126.485,126.17,7672,96847043.0,0.25,-0.2,-0.259,3.4
2020-05-07,126.168,125.447,126.168,125.303,9633,121109674.0,0.69,-0.58,-0.729,4.27
2020-05-08,125.448,125.285,125.448,125.25,7972,99938725.0,0.16,-0.13,-0.162,3.53
2020-05-11,125.21,125.013,125.309,124.86,10741,134386184.0,0.36,-0.22,-0.272,4.76
2020-05-12,125.0,125.188,125.347,124.949,9965,124769493.0,0.32,0.14,0.175,4.42
2020-05-13,125.323,125.12,125.323,125.041,6475,81054619.0,0.23,-0.05,-0.068,2.87
2020-05-14,125.12,125.324,125.379,124.908,9056,113354321.0,0.38,0.16,0.204,4.01
2020-05-15,125.38,125.536,125.57,125.326,9913,124386030.0,0.19,0.17,0.212,4.39
2020-05-18,125.535,125.102,125.535,125.088,9448,118271506.0,0.36,-0.35,-0.434,4.19
2020-05-19,124.9,124.91,125.06,124.85,10048,125543501.0,0.17,-0.15,-0.192,4.45
2020-05-20,124.85,124.508,124.89,124.4,8484,105696908.0,0.39,-0.32,-0.402,3.76
2020-05-21,124.508,124.534,124.734,124.441,8044,100233704.0,0.24,0.02,0.026,3.57
2020-05-22,124.535,125.08,125.109,124.535,8302,103657230.0,0.46,0.44,0.546,3.68
2020-05-25,124.61,124.758,125.109,124.61,7527,93929612.0,0.4,-0.26,-0.322,3.34
2020-05-26,124.8,124.079,124.808,123.901,10681,132673625.0,0.73,-0.54,-0.679,4.74
2020-05-27,124.035,123.787,124.296,123.67,10756,133215016.0,0.5,-0.24,-0.292,4.77
2020-05-28,123.8,124.028,124.17,123.8,7681,95252219.0,0.3,0.19,0.241,3.41
2020-05-29,124.028,123.892,124.164,123.891,5598,69416466.0,0.22,-0.11,-0.136,2.48
2020-06-01,123.937,123.721,123.969,123.65,6948,86007997.0,0.26,-0.14,-0.171,3.08
2020-06-02,123.7,123.138,123.7,123.05,8289,102264049.0,0.53,-0.47,-0.583,3.67
2020-06-03,123.0,122.826,123.0,122.715,9944,122105197.0,0.23,-0.25,-0.312,4.41
2020-06-04,122.846,122.701,122.936,122.649,7567,92913687.0,0.23,-0.1,-0.125,3.35
2020-06-05,122.7,122.568,122.795,122.561,7704,94476627.0,0.19,-0.11,-0.133,3.42
2020-06-08,122.499,122.889,122.969,122.451,7729,94846867.0,0.42,0.26,0.321,3.43
2020-06-09,122.877,122.959,123.26,122.877,10090,124195931.0,0.31,0.06,0.07,4.47
2020-06-10,122.952,122.651,123.122,122.64,8401,103256407.0,0.39,-0.25,-0.308,3.72
2020-06-11,122.696,122.826,122.909,122.67,6556,80504434.0,0.19,0.14,0.175,2.91
2020-06-12,122.95,123.011,123.236,122.936,16049,197543918.0,0.24,0.15,0.185,7.12
2020-06-15,123.0,123.149,123.2,122.91,8995,110713931.0,0.24,0.11,0.138,3.99
2020-06-16,122.87,122.472,122.87,122.428,11159,136818525.0,0.36,-0.55,-0.677,4.95
2020-06-17,122.472,122.01,122.49,122.0,8588,104931973.0,0.4,-0.38,-0.462,3.81
2020-06-18,122.209,121.971,122.35,121.931,9045,110413875.0,0.34,-0.03,-0.039,4.01
2020-06-19,122.12,121.8,122.12,121.708,8041,97984317.0,0.34,-0.14,-0.171,3.56
2020-06-22,121.862,121.942,121.957,121.717,8371,102006500.0,0.2,0.12,0.142,3.71
2020-06-23,121.926,121.401,121.94,121.4,9721,118305477.0,0.44,-0.44,-0.541,4.31
2020-06-24,121.627,121.898,121.928,121.62,8959,109130283.0,0.25,0.41,0.497,3.97
2020-06-29,121.922,122.145,122.198,121.883,7524,91887230.0,0.26,0.2,0.247,3.34
2020-06-30,122.14,121.996,122.14,121.888,10676,130215422.0,0.21,-0.12,-0.149,4.73
2020-07-01,122.116,122.158,122.25,122.02,8172,99834952.0,0.19,0.13,0.162,3.62
2020-07-02,122.158,122.294,122.442,122.009,11332,138392570.0,0.35,0.11,0.136,5.02
2020-07-03,122.28,122.145,122.287,122.085,6871,83943376.0,0.17,-0.12,-0.149,3.05
2020-07-06,122.01,121.416,122.01,121.4,11628,141439140.0,0.5,-0.6,-0.729,5.16
2020-07-07,121.099,121.098,121.33,120.6,9008,108989687.0,0.6,-0.26,-0.318,3.99
2020-07-08,121.1,120.875,121.294,120.702,6235,75494157.0,0.49,-0.18,-0.223,2.76
2020-07-09,120.874,120.887,120.994,120.699,13875,167637083.0,0.24,0.01,0.012,6.15
2020-07-10,120.894,121.253,121.306,120.894,8487,102784178.0,0.34,0.3,0.366,3.76
2020-07-13,121.203,120.94,121.8,120.7,10535,127499897.0,0.91,-0.26,-0.313,4.67
2020-07-14,121.109,121.4,121.61,121.109,14257,173081702.0,0.41,0.38,0.46,6.32
2020-07-15,121.13,121.617,121.649,121.124,10165,123472134.0,0.43,0.18,0.217,4.51
2020-07-16,121.579,122.016,122.363,121.523,16332,199214053.0,0.69,0.33,0.399,7.24
2020-07-17,122.017,121.801,122.3,121.703,12415,151486065.0,0.49,-0.18,-0.215,5.5
2020-07-20,121.718,121.543,121.851,121.0,13870,168491001.0,0.7,-0.21,-0.258,6.15
2020-07-21,121.52,121.769,121.892,121.4,10676,129946199.0,0.4,0.19,0.226,4.73
2020-07-22,121.799,122.202,122.209,121.62,10239,124763754.0,0.48,0.36,0.433,4.54
2020-07-23,122.211,122.492,122.568,121.988,12160,148802629.0,0.47,0.24,0.29,5.39
2020-07-24,122.491,122.361,122.558,122.166,12468,152579319.0,0.32,-0.11,-0.131,5.53
2020-07-27,122.331,122.49,122.529,122.31,10345,126636350.0,0.18,0.11,0.129,4.59
2020-07-28,122.485,122.248,122.485,122.166,13258,162076029.0,0.26,-0.2,-0.242,5.88
2020-07-29,122.24,122.112,122.248,122.105,8432,102979284.0,0.12,-0.11,-0.136,3.74
2020-07-30,122.0,121.985,122.04,121.922,11206,136669768.0,0.1,-0.1,-0.127,4.97
2020-07-31,121.926,121.756,121.955,121.737,9523,116002491.0,0.18,-0.19,-0.229,4.22
2020-08-03,121.66,121.656,121.696,120.7,6755,82139697.0,0.82,-0.08,-0.1,2.99
2020-08-04,121.638,121.671,121.698,121.513,7136,86781012.0,0.15,0.01,0.015,3.16
2020-08-05,121.688,121.726,121.89,121.688,8505,103540202.0,0.17,0.05,0.055,3.77
2020-08-06,121.612,121.621,121.69,121.523,7012,85273174.0,0.14,-0.09,-0.105,3.11
2020-08-07,121.572,121.616,121.697,121.506,6574,79932748.0,0.16,0.0,-0.005,2.91
2020-08-10,121.59,121.611,121.669,121.541,5216,63421551.0,0.11,0.0,-0.005,2.31
2020-08-11,121.6,121.588,121.613,121.501,6784,82471435.0,0.09,-0.02,-0.023,3.01
2020-08-12,121.585,121.166,121.59,121.1,7085,85943884.0,0.4,-0.35,-0.422,3.14
2020-08-13,121.166,121.278,121.379,121.083,8025,97283246.0,0.24,0.09,0.112,3.56
2020-08-14,121.227,121.301,121.425,121.161,6208,75335685.0,0.22,0.02,0.023,2.75
2020-08-17,121.33,121.429,121.449,121.303,5045,61253675.0,0.12,0.11,0.128,2.24
2020-08-18,121.401,121.507,121.507,121.332,5260,63888215.0,0.14,0.06,0.078,2.33
2020-08-19,121.42,121.39,121.52,121.385,8944,108632377.0,0.11,-0.1,-0.117,3.97
2020-08-20,121.429,121.122,121.43,121.098,3893,47204598.0,0.27,-0.22,-0.268,1.73
2020-08-21,121.111,121.145,121.281,121.102,3286,39815183.0,0.15,0.02,0.023,1.46
2020-08-24,121.103,121.121,121.173,121.103,2818,34138785.0,0.06,-0.02,-0.024,1.25
2020-08-25,121.121,120.867,121.136,120.851,5435,65737889.0,0.24,-0.21,-0.254,2.41
2020-08-26,120.871,120.746,120.94,120.733,4752,57445404.0,0.17,-0.1,-0.121,2.11
2020-08-27,120.773,120.486,120.773,120.481,4813,58041887.0,0.24,-0.22,-0.26,2.13
2020-08-28,120.44,120.403,120.503,120.372,6853,82523074.0,0.11,-0.07,-0.083,3.04
2020-08-31,120.419,120.488,120.51,120.354,6105,73533285.0,0.13,0.07,0.085,2.71
2020-09-01,120.56,120.853,120.905,120.512,5770,69672044.0,0.33,0.3,0.365,2.56
2020-09-02,120.849,120.715,120.881,120.7,5140,62064775.0,0.15,-0.11,-0.138,2.28
2020-09-03,120.666,120.692,120.697,120.48,2796,33706460.0,0.18,-0.02,-0.023,1.24
2020-09-04,120.677,120.496,120.678,120.49,7177,86498435.0,0.16,-0.16,-0.196,3.18
2020-09-07,120.54,120.212,120.62,120.211,6103,73457892.0,0.34,-0.24,-0.284,2.71
2020-09-08,120.202,120.428,120.457,120.165,5814,70004685.0,0.24,0.18,0.216,2.58
2020-09-09,120.428,120.541,120.659,120.428,7175,86455641.0,0.19,0.09,0.113,3.18
2020-09-10,120.541,120.777,120.83,120.508,6257,75544730.0,0.27,0.2,0.236,2.77
2020-09-11,120.813,120.706,120.898,120.642,4011,48429518.0,0.21,-0.06,-0.071,1.78
2020-09-14,120.707,120.495,120.707,120.351,7229,87093750.0,0.29,-0.17,-0.211,3.2
2020-09-15,120.46,120.626,120.745,120.455,8582,103540108.0,0.24,0.11,0.131,3.8
2020-09-16,120.656,120.675,120.723,120.607,5699,68773855.0,0.1,0.04,0.049,2.53
2020-09-17,120.69,120.71,120.791,120.676,6390,77152591.0,0.1,0.03,0.035,2.83
2020-09-18,120.66,120.714,121.002,120.626,6214,75040555.0,0.31,0.0,0.004,2.75
2020-09-21,120.73,121.058,121.099,120.707,6893,83403068.0,0.32,0.28,0.344,3.06
2020-09-22,121.06,121.217,121.261,120.994,6107,73978728.0,0.22,0.13,0.159,2.71
2020-09-23,121.218,121.182,121.298,121.102,4009,48581386.0,0.16,-0.03,-0.035,1.78
2020-09-24,121.225,121.081,121.253,121.076,5572,67497545.0,0.15,-0.08,-0.101,2.47
2020-09-25,121.08,120.955,121.122,120.863,6298,76208282.0,0.21,-0.1,-0.126,2.79
2020-09-28,120.954,120.854,120.963,120.711,6075,73402233.0,0.21,-0.08,-0.101,2.69
2020-09-29,120.805,120.746,120.845,120.731,6041,72967224.0,0.09,-0.09,-0.108,2.68
2020-09-30,120.756,120.7,120.977,120.665,4207,50854403.0,0.26,-0.04,-0.046,1.87
2020-10-09,120.7,120.523,120.701,120.501,3332,40174347.0,0.17,-0.15,-0.177,1.48
2020-10-12,120.523,120.6,120.686,120.406,6811,82099960.0,0.23,0.06,0.077,3.02
2020-10-13,120.6,120.436,120.699,120.367,4682,56452469.0,0.28,-0.14,-0.164,2.08
2020-10-14,120.408,120.429,120.551,120.392,4636,55840180.0,0.13,-0.01,-0.007,2.06
2020-10-15,120.42,120.291,120.516,120.25,5649,67970586.0,0.22,-0.11,-0.138,2.5
2020-10-16,120.303,120.481,120.573,120.303,5136,61864296.0,0.22,0.16,0.19,2.28
2020-10-19,120.527,120.729,120.75,120.434,4368,52697329.0,0.26,0.21,0.248,1.94
2020-10-20,120.699,120.771,120.84,120.609,5112,61687743.0,0.19,0.03,0.042,2.27
2020-10-21,120.782,120.878,120.98,120.652,4122,49818163.0,0.27,0.09,0.107,1.83
2020-10-22,120.862,121.001,121.041,120.862,3579,43298268.0,0.15,0.1,0.123,1.59
2020-10-23,121.001,120.823,121.058,120.819,3527,42642863.0,0.2,-0.15,-0.178,1.56
2020-10-26,120.815,120.71,120.903,120.7,3961,47846991.0,0.17,-0.09,-0.113,1.76
2020-10-27,120.701,120.942,121.001,120.7,5905,71386009.0,0.25,0.19,0.232,2.62
2020-10-28,120.991,120.875,121.081,120.79,4336,52439436.0,0.24,-0.06,-0.067,1.92
2020-10-29,120.925,120.82,120.968,120.808,5673,68582809.0,0.13,-0.05,-0.055,2.52
2020-10-30,120.823,120.961,120.996,120.821,6248,75551351.0,0.14,0.12,0.141,2.77
2020-11-02,120.961,121.177,121.299,120.961,3020,36565832.0,0.28,0.18,0.216,1.34
2020-11-03,121.19,121.136,121.302,121.08,2961,35883700.0,0.18,-0.03,-0.041,1.31
2020-11-04,121.195,121.214,121.238,119.588,5926,71791867.0,1.36,0.06,0.078,2.63
2020-11-05,121.183,121.083,121.2,121.082,2041,24724720.0,0.1,-0.11,-0.131,0.9
2020-11-06,121.085,120.916,121.085,120.622,5645,68271170.0,0.38,-0.14,-0.167,2.5
2020-11-09,120.866,120.734,120.965,120.606,6631,80057585.0,0.3,-0.15,-0.182,2.94
2020-11-10,120.614,120.768,120.899,120.614,4862,58729525.0,0.24,0.03,0.034,2.16
2020-11-11,120.735,120.752,120.9,120.729,7033,84939017.0,0.14,-0.01,-0.016,3.12
2020-11-12,120.752,120.701,120.756,120.435,6212,74976360.0,0.27,-0.04,-0.051,2.75
2020-11-13,120.651,120.442,120.739,120.374,7373,88836975.0,0.3,-0.21,-0.259,3.27
2020-11-16,120.442,120.646,120.671,120.442,5101,61538336.0,0.19,0.17,0.204,2.26
2020-11-17,120.65,120.579,120.877,120.521,6731,81227285.0,0.3,-0.06,-0.067,2.98
2020-11-18,120.601,120.412,120.606,120.4,3379,40707420.0,0.17,-0.14,-0.167,1.5
2020-11-19,120.421,120.347,120.421,120.318,3114,37477138.0,0.09,-0.05,-0.065,1.38
2020-11-20,120.334,120.347,120.4,120.181,6259,75318671.0,0.18,0.0,0.0,2.77
2020-11-23,120.361,120.657,120.66,120.361,2750,33145266.0,0.25,0.26,0.31,1.22
2020-11-24,120.611,120.524,120.722,120.52,3768,45434124.0,0.17,-0.11,-0.133,1.67
2020-11-25,120.524,120.585,120.602,120.445,2048,24687478.0,0.13,0.05,0.061,0.91
2020-11-26,120.603,120.551,120.657,120.535,4416,53255592.0,0.1,-0.03,-0.034,1.96
2020-11-27,120.553,120.504,120.612,120.497,4409,53143170.0,0.1,-0.04,-0.047,1.95
2020-11-30,120.504,120.786,120.789,120.454,7746,93472084.0,0.28,0.23,0.282,3.43
2020-12-01,120.78,120.599,120.78,120.57,6647,80184284.0,0.17,-0.15,-0.187,2.95
2020-12-02,120.615,120.633,120.641,120.534,6672,80463325.0,0.09,0.03,0.034,2.96
2020-12-03,120.618,120.542,120.632,120.505,5155,62143155.0,0.11,-0.08,-0.091,2.29
2020-12-04,120.536,120.735,120.745,120.536,5861,70714028.0,0.17,0.16,0.193,2.6
2020-12-07,120.729,120.668,120.871,120.654,6041,72924425.0,0.18,-0.06,-0.067,2.68
2020-12-08,120.668,120.718,120.74,120.668,5381,64956680.0,0.06,0.04,0.05,2.39
2020-12-09,120.724,120.764,120.765,120.702,6596,79637782.0,0.05,0.04,0.046,2.92
2020-12-10,120.661,120.763,120.775,120.661,3063,36983484.0,0.09,0.0,-0.001,1.36
2020-12-11,120.747,120.623,120.763,120.578,5921,71433732.0,0.15,-0.12,-0.14,2.62
2020-12-14,120.623,120.515,120.63,120.474,4637,55892801.0,0.13,-0.09,-0.108,2.06
2020-12-15,120.589,120.718,120.785,120.52,7178,86667067.0,0.22,0.17,0.203,3.18
2020-12-16,120.722,120.784,120.821,120.708,5981,72235248.0,0.09,0.05,0.066,2.65
2020-12-17,120.851,120.736,120.879,120.723,5846,70595755.0,0.13,-0.04,-0.048,2.59
2020-12-18,120.703,120.666,120.75,120.65,4401,53116080.0,0.08,-0.06,-0.07,1.95
2020-12-21,120.653,120.809,120.849,120.602,6051,73087725.0,0.2,0.12,0.143,2.68
2020-12-22,120.796,121.028,121.053,120.796,6375,77102069.0,0.21,0.18,0.219,2.83
2020-12-23,121.028,121.098,121.134,121.008,4401,53271183.0,0.1,0.06,0.07,1.95
2020-12-24,121.092,121.121,121.229,121.07,6025,72985990.0,0.13,0.02,0.023,2.67
2020-12-25,121.121,121.251,121.316,121.087,6667,80809072.0,0.19,0.11,0.13,2.96
2020-12-28,121.251,121.131,121.4,121.121,8468,102648387.0,0.23,-0.1,-0.12,3.75
2020-12-29,121.25,121.2,121.267,121.083,5753,69709292.0,0.15,0.06,0.069,2.55
2020-12-30,121.202,121.266,121.38,121.195,5814,70507351.0,0.15,0.05,0.066,2.58
2020-12-31,121.312,121.312,121.373,121.223,5948,72135713.0,0.12,0.04,0.046,2.64
2021-01-04,121.128,121.124,121.315,121.098,5806,70346658.0,0.18,-0.15,-0.188,2.57
2021-01-05,121.124,121.242,121.268,121.103,5650,68484357.0,0.14,0.1,0.118,2.5
2021-01-06,121.243,121.493,121.55,121.243,7279,88412918.0,0.25,0.21,0.251,3.23
2021-01-07,121.5,121.564,121.596,121.48,5541,67349758.0,0.1,0.06,0.071,2.46
2021-01-08,121.565,121.509,121.6,121.466,5561,67576323.0,0.11,-0.05,-0.055,2.47
2021-01-11,121.599,121.392,121.599,121.366,5319,64596807.0,0.19,-0.1,-0.117,2.36
2021-01-12,121.395,121.518,121.551,121.375,6306,76614062.0,0.14,0.1,0.126,2.8
2021-01-13,121.522,121.757,121.777,121.522,5939,72272685.0,0.21,0.2,0.239,2.63
2021-01-14,121.805,122.008,122.1,121.8,7162,87342868.0,0.25,0.21,0.251,3.18
2021-01-15,122.02,121.86,122.026,121.813,5160,62910663.0,0.17,-0.12,-0.148,2.29
2021-01-18,121.881,121.692,121.91,121.655,2676,32577027.0,0.21,-0.14,-0.168,1.19
2021-01-19,121.65,121.468,121.7,121.417,3692,44857249.0,0.23,-0.18,-0.224,1.64
2021-01-20,121.51,121.663,121.669,121.469,6964,84657072.0,0.16,0.16,0.195,3.09
2021-01-21,121.63,121.81,121.82,121.59,7248,88244041.0,0.19,0.12,0.147,3.21
2021-01-22,121.8,121.865,121.865,121.65,6071,73928836.0,0.18,0.05,0.055,2.69
2021-01-25,121.8,121.868,121.876,121.718,6296,76700509.0,0.13,0.0,0.003,2.79
2021-01-26,121.705,121.452,121.812,121.42,7014,85263571.0,0.32,-0.34,-0.416,3.11
2021-01-27,121.404,121.48,121.547,121.367,3919,47599253.0,0.15,0.02,0.028,1.74
2021-01-28,121.43,121.386,121.495,121.316,6709,81448211.0,0.15,-0.08,-0.094,2.97
2021-01-29,121.386,121.41,121.445,120.957,8939,108452029.0,0.4,0.02,0.024,3.96
2021-02-01,121.402,121.529,121.609,121.321,7030,85431099.0,0.24,0.1,0.119,3.12
2021-02-02,121.529,121.591,121.833,121.477,7977,97014111.0,0.29,0.05,0.062,3.54
2021-02-03,121.595,121.666,121.77,121.53,4422,53774633.0,0.2,0.06,0.075,1.96
2021-02-04,121.666,121.638,121.772,121.563,4798,58383515.0,0.17,-0.02,-0.028,2.13
2021-02-05,121.598,121.447,121.607,121.435,6248,75903897.0,0.14,-0.16,-0.191,2.77
2021-02-08,121.405,121.307,121.457,121.1,5982,72521118.0,0.29,-0.12,-0.14,2.65
2021-02-09,121.307,121.294,121.318,121.13,7071,85748638.0,0.15,-0.01,-0.013,3.13
2021-02-10,121.261,121.466,121.587,121.195,4304,52238551.0,0.32,0.14,0.172,1.91
2021-02-18,121.471,121.349,121.471,121.33,5693,69108342.0,0.12,-0.1,-0.117,2.52
2021-02-19,121.34,121.365,121.399,121.305,6491,78768868.0,0.08,0.01,0.016,2.88
2021-02-22,121.36,121.419,121.431,121.252,5580,67713914.0,0.15,0.04,0.054,2.47
2021-02-23,121.37,121.549,121.55,121.37,5046,61292607.0,0.15,0.11,0.13,2.24
2021-02-24,121.55,121.771,121.779,121.55,4780,58165636.0,0.19,0.18,0.222,2.12
2021-02-25,121.771,121.756,121.787,121.677,6296,76650380.0,0.09,-0.01,-0.015,2.79
2021-02-26,121.66,121.508,121.76,121.483,5008,60879050.0,0.23,-0.2,-0.248,2.22
2021-03-01,121.5,121.503,121.525,121.465,4845,58860413.0,0.05,0.0,-0.005,2.15
2021-03-02,121.503,121.983,121.994,121.448,5980,72791826.0,0.45,0.4,0.48,2.65
2021-03-03,121.898,121.904,122.085,121.771,8136,99177437.0,0.26,-0.06,-0.079,3.61
2021-03-04,121.901,121.852,121.919,121.806,6382,77769007.0,0.09,-0.04,-0.052,2.83
2021-03-05,121.805,121.991,121.994,121.715,9589,116852726.0,0.23,0.11,0.139,4.25
2021-03-08,121.948,121.99,121.998,121.813,4723,57587127.0,0.15,0.0,-0.001,2.09
2021-03-09,121.88,121.854,121.988,121.814,6934,84505799.0,0.14,-0.11,-0.136,3.07
2021-03-10,121.804,121.929,121.938,121.725,6962,84821876.0,0.17,0.06,0.075,3.09
2021-03-11,121.96,121.844,121.96,121.804,5846,71236609.0,0.13,-0.07,-0.085,2.59
2021-03-12,121.8,121.854,121.945,121.702,8189,99719086.0,0.2,0.01,0.01,3.63
2021-03-15,121.861,121.791,121.861,121.75,6080,74054266.0,0.09,-0.05,-0.063,2.7
2021-03-16,121.78,121.627,121.78,121.615,5164,62850052.0,0.14,-0.13,-0.164,2.29
2021-03-17,121.634,121.673,121.74,121.634,3908,47553688.0,0.09,0.04,0.046,1.73
2021-03-18,121.623,121.618,121.687,121.6,7149,86953892.0,0.07,-0.05,-0.055,3.17
2021-03-19,121.605,121.594,121.689,121.552,8561,104123275.0,0.11,-0.02,-0.024,3.8
2021-03-22,121.571,121.61,121.657,121.571,8184,99535396.0,0.07,0.01,0.016,3.63
2021-03-23,121.6,121.639,121.688,121.598,4503,54770544.0,0.07,0.02,0.029,2.0
2021-03-24,121.667,121.79,121.794,121.65,6022,73315463.0,0.12,0.12,0.151,2.67
2021-03-25,121.76,121.885,121.918,121.74,6504,79252688.0,0.15,0.08,0.095,2.88
2021-03-26,121.885,121.72,121.933,121.706,7204,87715353.0,0.19,-0.14,-0.165,3.19
2021-03-29,121.72,121.71,121.75,121.657,3224,39233023.0,0.08,-0.01,-0.01,1.43
2021-03-30,121.682,121.902,121.933,121.682,3582,43631733.0,0.21,0.16,0.192,1.59
2021-03-31,121.9,121.934,121.962,121.795,8366,102003728.0,0.14,0.03,0.032,3.71
2021-04-01,121.935,121.9,122.019,121.839,3070,37416355.0,0.15,-0.03,-0.034,1.36
2021-04-02,121.899,122.082,122.166,121.835,7049,86048958.0,0.27,0.15,0.182,3.13
2021-04-06,122.032,122.004,122.032,121.901,5369,65484794.0,0.11,-0.06,-0.078,2.38
2021-04-07,121.991,121.987,122.06,121.897,5008,61098144.0,0.13,-0.01,-0.017,2.22
2021-04-08,121.987,121.829,121.994,121.821,6765,82436680.0,0.14,-0.13,-0.158,3.0
2021-04-09,121.756,121.825,121.858,121.756,6156,75000429.0,0.08,0.0,-0.004,2.73
2021-04-12,121.825,122.049,122.146,121.81,5763,70322353.0,0.28,0.18,0.224,2.55
2021-04-13,122.001,122.313,122.35,122.001,4336,52988207.0,0.29,0.22,0.264,1.92
2021-04-14,122.319,122.273,122.532,122.223,4787,58593890.0,0.25,-0.03,-0.04,2.12
2021-04-15,122.32,122.279,122.391,122.243,2782,34021819.0,0.12,0.0,0.006,1.23
2021-04-16,122.229,122.339,122.39,122.18,3821,46739307.0,0.17,0.05,0.06,1.69
2021-04-19,122.352,122.261,122.392,122.208,6721,82217054.0,0.15,-0.06,-0.078,2.98
2021-04-20,122.265,122.322,122.369,122.265,2864,35032297.0,0.09,0.05,0.061,1.27
2021-04-21,122.272,122.555,122.556,122.272,3866,47317396.0,0.23,0.19,0.233,1.71
2021-04-22,122.555,122.457,122.555,122.317,4814,58949188.0,0.19,-0.08,-0.098,2.13
2021-04-23,122.48,122.746,122.798,122.406,3037,37241556.0,0.32,0.24,0.289,1.35
2021-04-26,122.756,122.581,122.756,122.561,3580,43898918.0,0.16,-0.13,-0.165,1.59
2021-04-27,122.537,122.483,122.67,122.452,4769,58456339.0,0.18,-0.08,-0.098,2.11
2021-04-28,122.426,122.398,122.483,122.284,3670,44894931.0,0.16,-0.07,-0.085,1.63
2021-04-29,122.398,122.452,122.568,122.316,7717,94480488.0,0.21,0.04,0.054,3.42
2021-04-30,122.46,122.6,122.625,122.403,6363,77950433.0,0.18,0.12,0.148,2.82
2021-05-06,122.6,122.633,122.849,122.427,4231,51895348.0,0.34,0.03,0.033,1.88
2021-05-07,122.627,122.587,122.699,122.465,3714,45527714.0,0.19,-0.04,-0.046,1.65
2021-05-10,122.591,122.65,122.697,122.582,5451,66845885.0,0.09,0.05,0.063,2.42
2021-05-11,122.66,122.892,123.1,122.66,7017,86166186.0,0.36,0.2,0.242,3.11
2021-05-12,122.896,122.9,122.937,122.813,2821,34666258.0,0.1,0.01,0.008,1.25
2021-05-13,122.9,122.726,122.9,122.663,6298,77291108.0,0.19,-0.14,-0.174,2.79
2021-05-14,122.702,122.739,122.788,122.7,5702,69998463.0,0.07,0.01,0.013,2.53
2021-05-17,122.738,122.887,122.952,122.699,8042,98822106.0,0.21,0.12,0.148,3.57
2021-05-18,122.96,122.856,122.976,122.731,4473,54970491.0,0.2,-0.03,-0.031,1.98
2021-05-19,122.856,123.059,123.088,122.807,5415,66568928.0,0.23,0.17,0.203,2.4
2021-05-20,123.001,123.229,123.28,122.881,6897,84957907.0,0.32,0.14,0.17,3.06
2021-05-21,123.241,123.351,123.378,123.113,6402,78944490.0,0.22,0.1,0.122,2.84
2021-05-24,123.301,123.377,123.517,123.153,7438,91753132.0,0.3,0.02,0.026,3.3
2021-05-25,123.379,123.167,123.379,123.078,7563,93247015.0,0.24,-0.17,-0.21,3.35
2021-05-26,123.165,123.225,123.266,123.05,6206,76457777.0,0.18,0.05,0.058,2.75
2021-05-27,123.226,123.134,123.227,123.13,5576,68675987.0,0.08,-0.07,-0.091,2.47
2021-05-28,123.14,123.132,123.178,123.008,6082,74840093.0,0.14,0.0,-0.002,2.7
2021-05-31,123.14,122.902,123.14,122.78,10437,128273561.0,0.29,-0.19,-0.23,4.63
2021-06-01,122.92,123.071,123.146,122.902,7670,94387823.0,0.2,0.14,0.169,3.4
2021-06-02,123.06,122.985,123.06,122.98,6609,81301279.0,0.07,-0.07,-0.086,2.93
2021-06-03,122.985,122.966,123.019,122.858,5903,72567749.0,0.13,-0.02,-0.019,2.62
2021-06-04,122.966,123.015,123.052,122.936,7820,96198959.0,0.09,0.04,0.049,3.47
2021-06-07,123.0,122.876,123.0,122.871,6695,82286008.0,0.1,-0.11,-0.139,2.97
2021-06-08,122.888,122.896,123.018,122.877,6514,80064903.0,0.11,0.02,0.02,2.89
2021-06-09,122.9,122.86,122.9,122.85,6765,83118729.0,0.04,-0.03,-0.036,3.0
2021-06-10,122.86,122.888,122.93,122.86,6141,75473855.0,0.06,0.02,0.028,2.72
2021-06-11,122.862,122.712,122.917,122.688,7827,96090318.0,0.19,-0.14,-0.176,3.47
2021-06-15,122.697,122.69,122.72,122.612,9333,114490558.0,0.09,-0.02,-0.022,4.14
2021-06-16,122.689,122.937,122.937,122.551,9298,114168360.0,0.31,0.2,0.247,4.12
2021-06-17,122.9,122.873,122.968,122.812,6652,81763059.0,0.13,-0.05,-0.064,2.95
